Grid_txt,Latitude,Longitude
3295,38.6984,-78.4661
3296,38.698,-78.4476
3297,38.6976,-78.4291
3298,38.6972,-78.4106
3299,38.6967,-78.3921
3300,38.6963,-78.3736
3301,38.6959,-78.3551
3302,38.6955,-78.3366
3303,38.6951,-78.3182
3304,38.6946,-78.2997
3305,38.6942,-78.2812
3306,38.6938,-78.2627
3307,38.6933,-78.2442
3308,38.6929,-78.2257
3309,38.6925,-78.2073
3310,38.692,-78.1888
3311,38.6916,-78.1703
3312,38.6911,-78.1518
3313,38.6907,-78.1333
3314,38.6902,-78.1148
3315,38.6898,-78.0964
3316,38.6893,-78.0779
3317,38.6888,-78.0594
3318,38.6884,-78.0409
3319,38.6879,-78.0224
3320,38.6874,-78.004
3321,38.687,-77.9855
3322,38.6865,-77.967
3323,38.686,-77.9485
3324,38.6855,-77.93
3325,38.685,-77.9116
3326,38.6845,-77.8931
3327,38.684,-77.8746
3328,38.6836,-77.8561
3329,38.6831,-77.8377
3330,38.6826,-77.8192
3331,38.682,-77.8007
3332,38.6815,-77.7822
3333,38.681,-77.7638
3334,38.6805,-77.7453
3335,38.68,-77.7268
3336,38.6795,-77.7084
3337,38.679,-77.6899
3338,38.6784,-77.6714
3339,38.6779,-77.6529
3340,38.6774,-77.6345
3341,38.6768,-77.616
3342,38.6763,-77.5975
3343,38.6758,-77.5791
3344,38.6752,-77.5606
3345,38.6747,-77.5421
3346,38.6741,-77.5237
3347,38.6736,-77.5052
3348,38.673,-77.4867
3349,38.6725,-77.4683
3350,38.6719,-77.4498
3351,38.6713,-77.4313
3352,38.6708,-77.4129
3353,38.6702,-77.3944
3354,38.6696,-77.3759
3355,38.6691,-77.3575
3356,38.6685,-77.339
3357,38.6679,-77.3206
3358,38.6673,-77.3021
3359,38.6667,-77.2836
3360,38.6662,-77.2652
3361,38.6656,-77.2467
3362,38.665,-77.2283
3363,38.6644,-77.2098
3364,38.6638,-77.1913
3365,38.6632,-77.1729
3366,38.6626,-77.1544
3367,38.6619,-77.136
3368,38.6958,-79.0953
3369,38.6955,-79.0768
3370,38.6952,-79.0583
3371,38.6949,-79.0398
3372,38.6946,-79.0213
3373,38.6943,-79.0028
3374,38.694,-78.9843
3375,38.6936,-78.9658
3376,38.6933,-78.9473
3377,38.693,-78.9288
3378,38.6927,-78.9103
3379,38.6923,-78.8918
3380,38.692,-78.8733
3381,38.6917,-78.8548
3382,38.6913,-78.8363
3383,38.691,-78.8179
3384,38.6906,-78.7994
3385,38.6903,-78.7809
3386,38.6899,-78.7624
3387,38.6896,-78.7439
3388,38.6892,-78.7254
3389,38.6888,-78.7069
3390,38.6885,-78.6884
3391,38.6881,-78.6699
3392,38.6877,-78.6514
3393,38.6874,-78.6329
3394,38.687,-78.6145
3395,38.6866,-78.596
3396,38.6862,-78.5775
3397,38.6858,-78.559
3398,38.6855,-78.5405
3399,38.6851,-78.522
3400,38.6847,-78.5035
3401,38.6843,-78.4851
3402,38.6839,-78.4666
3403,38.6835,-78.4481
3404,38.6831,-78.4296
3405,38.6827,-78.4111
3406,38.6823,-78.3926
3407,38.6818,-78.3741
3408,38.6814,-78.3557
3409,38.681,-78.3372
3410,38.6806,-78.3187
3411,38.6802,-78.3002
3412,38.6797,-78.2817
3413,38.6793,-78.2633
3414,38.6789,-78.2448
3415,38.6784,-78.2263
3416,38.678,-78.2078
3417,38.6775,-78.1893
3418,38.6771,-78.1709
3419,38.6766,-78.1524
3420,38.6762,-78.1339
3421,38.6757,-78.1154
3422,38.6753,-78.0969
3423,38.6748,-78.0785
3424,38.6744,-78.06
3425,38.6739,-78.0415
3426,38.6734,-78.023
3427,38.673,-78.0046
3428,38.6725,-77.9861
3429,38.672,-77.9676
3430,38.6715,-77.9491
3431,38.671,-77.9307
3432,38.6705,-77.9122
3433,38.6701,-77.8937
3434,38.6696,-77.8752
3435,38.6691,-77.8568
3436,38.6686,-77.8383
3437,38.6681,-77.8198
3438,38.6676,-77.8014
3439,38.6671,-77.7829
3440,38.6665,-77.7644
3441,38.666,-77.7459
3442,38.6655,-77.7275
3443,38.665,-77.709
3444,38.6645,-77.6905
3445,38.664,-77.6721
3446,38.6634,-77.6536
3447,38.6629,-77.6351
3448,38.6624,-77.6167
3449,38.6618,-77.5982
3450,38.6613,-77.5798
3451,38.6607,-77.5613
3452,38.6602,-77.5428
3453,38.6597,-77.5244
3454,38.6591,-77.5059
3455,38.6586,-77.4874
3456,38.658,-77.469
3457,38.6574,-77.4505
3458,38.6569,-77.4321
3459,38.6563,-77.4136
3460,38.6557,-77.3951
3461,38.6552,-77.3767
3462,38.6546,-77.3582
3463,38.654,-77.3398
3464,38.6534,-77.3213
3465,38.6529,-77.3028
3466,38.6523,-77.2844
3467,38.6517,-77.2659
3468,38.6511,-77.2475
3469,38.6505,-77.229
3470,38.6499,-77.2106
3471,38.6493,-77.1921
3472,38.6487,-77.1737
3473,38.6481,-77.1552
3474,38.6475,-77.1367
3475,38.6813,-79.0956
3476,38.681,-79.0772
3477,38.6807,-79.0587
3478,38.6804,-79.0402
3479,38.6801,-79.0217
3480,38.6798,-79.0032
3481,38.6795,-78.9847
3482,38.6791,-78.9662
3483,38.6788,-78.9477
3484,38.6785,-78.9292
3485,38.6782,-78.9107
3486,38.6778,-78.8923
3487,38.6775,-78.8738
3488,38.6772,-78.8553
3489,38.6768,-78.8368
3490,38.6765,-78.8183
3491,38.6761,-78.7998
3492,38.6758,-78.7813
3493,38.6754,-78.7628
3494,38.6751,-78.7443
3495,38.6747,-78.7259
3496,38.6744,-78.7074
3497,38.674,-78.6889
3498,38.6736,-78.6704
3499,38.6732,-78.6519
3500,38.6729,-78.6334
3501,38.6725,-78.6149
3502,38.6721,-78.5965
3503,38.6717,-78.578
3504,38.6714,-78.5595
3505,38.671,-78.541
3506,38.6706,-78.5225
3507,38.6702,-78.504
3508,38.6698,-78.4856
3509,38.6694,-78.4671
3510,38.669,-78.4486
3511,38.6686,-78.4301
3512,38.6682,-78.4116
3513,38.6678,-78.3932
3514,38.6674,-78.3747
3515,38.6669,-78.3562
3516,38.6665,-78.3377
3517,38.6661,-78.3192
3518,38.6657,-78.3008
3519,38.6652,-78.2823
3520,38.6648,-78.2638
3521,38.6644,-78.2453
3522,38.6639,-78.2269
3523,38.6635,-78.2084
3524,38.6631,-78.1899
3525,38.6626,-78.1714
3526,38.6622,-78.153
3527,38.6617,-78.1345
3528,38.6613,-78.116
3529,38.6608,-78.0975
3530,38.6603,-78.0791
3531,38.6599,-78.0606
3532,38.6594,-78.0421
3533,38.6589,-78.0236
3534,38.6585,-78.0052
3535,38.658,-77.9867
3536,38.6575,-77.9682
3537,38.657,-77.9498
3538,38.6566,-77.9313
3539,38.6561,-77.9128
3540,38.6556,-77.8943
3541,38.6551,-77.8759
3542,38.6546,-77.8574
3543,38.6541,-77.8389
3544,38.6536,-77.8205
3545,38.6531,-77.802
3546,38.6526,-77.7835
3547,38.6521,-77.7651
3548,38.6516,-77.7466
3549,38.651,-77.7281
3550,38.6505,-77.7097
3551,38.65,-77.6912
3552,38.6495,-77.6728
3553,38.6489,-77.6543
3554,38.6484,-77.6358
3555,38.6479,-77.6174
3556,38.6474,-77.5989
3557,38.6468,-77.5804
3558,38.6463,-77.562
3559,38.6457,-77.5435
3560,38.6452,-77.5251
3561,38.6446,-77.5066
3562,38.6441,-77.4881
3563,38.6435,-77.4697
3564,38.643,-77.4512
3565,38.6424,-77.4328
3566,38.6418,-77.4143
3567,38.6413,-77.3959
3568,38.6407,-77.3774
3569,38.6401,-77.3589
3570,38.6395,-77.3405
3571,38.639,-77.322
3572,38.6384,-77.3036
3573,38.6378,-77.2851
3574,38.6372,-77.2667
3575,38.6366,-77.2482
3576,38.636,-77.2298
3577,38.6354,-77.2113
3578,38.6348,-77.1929
3579,38.6342,-77.1744
3580,38.6336,-77.156
3581,38.633,-77.1375
3582,38.6671,-79.1145
3583,38.6668,-79.096
3584,38.6665,-79.0775
3585,38.6662,-79.0591
3586,38.6659,-79.0406
3587,38.6656,-79.0221
3588,38.6653,-79.0036
3589,38.665,-78.9851
3590,38.6646,-78.9666
3591,38.6643,-78.9481
3592,38.664,-78.9296
3593,38.6637,-78.9112
3594,38.6633,-78.8927
3595,38.663,-78.8742
3596,38.6627,-78.8557
3597,38.6623,-78.8372
3598,38.662,-78.8187
3599,38.6616,-78.8002
3600,38.6613,-78.7818
3601,38.6609,-78.7633
3602,38.6606,-78.7448
3603,38.6602,-78.7263
3604,38.6599,-78.7078
3605,38.6595,-78.6894
3606,38.6591,-78.6709
3607,38.6588,-78.6524
3608,38.6584,-78.6339
3609,38.658,-78.6154
3610,38.6576,-78.5969
3611,38.6572,-78.5785
3612,38.6569,-78.56
3613,38.6565,-78.5415
3614,38.6561,-78.523
3615,38.6557,-78.5045
3616,38.6553,-78.4861
3617,38.6549,-78.4676
3618,38.6545,-78.4491
3619,38.6541,-78.4306
3620,38.6537,-78.4122
3621,38.6533,-78.3937
3622,38.6529,-78.3752
3623,38.6524,-78.3567
3624,38.652,-78.3383
3625,38.6516,-78.3198
3626,38.6512,-78.3013
3627,38.6508,-78.2828
3628,38.6503,-78.2644
3629,38.6499,-78.2459
3630,38.6495,-78.2274
3631,38.649,-78.2089
3632,38.6486,-78.1905
3633,38.6481,-78.172
3634,38.6477,-78.1535
3635,38.6472,-78.1351
3636,38.6468,-78.1166
3637,38.6463,-78.0981
3638,38.6459,-78.0796
3639,38.6454,-78.0612
3640,38.6449,-78.0427
3641,38.6445,-78.0242
3642,38.644,-78.0058
3643,38.6435,-77.9873
3644,38.643,-77.9688
3645,38.6426,-77.9504
3646,38.6421,-77.9319
3647,38.6416,-77.9134
3648,38.6411,-77.895
3649,38.6406,-77.8765
3650,38.6401,-77.858
3651,38.6396,-77.8396
3652,38.6391,-77.8211
3653,38.6386,-77.8027
3654,38.6381,-77.7842
3655,38.6376,-77.7657
3656,38.6371,-77.7473
3657,38.6366,-77.7288
3658,38.636,-77.7103
3659,38.6355,-77.6919
3660,38.635,-77.6734
3661,38.6345,-77.655
3662,38.6339,-77.6365
3663,38.6334,-77.618
3664,38.6329,-77.5996
3665,38.6323,-77.5811
3666,38.6318,-77.5627
3667,38.6312,-77.5442
3668,38.6307,-77.5258
3669,38.6301,-77.5073
3670,38.6296,-77.4889
3671,38.629,-77.4704
3672,38.6285,-77.4519
3673,38.6279,-77.4335
3674,38.6274,-77.415
3675,38.6268,-77.3966
3676,38.6262,-77.3781
3677,38.6256,-77.3597
3678,38.6251,-77.3412
3679,38.6245,-77.3228
3680,38.6239,-77.3043
3681,38.6233,-77.2859
3682,38.6227,-77.2674
3683,38.6221,-77.249
3684,38.6216,-77.2305
3685,38.621,-77.2121
3686,38.6204,-77.1936
3687,38.6198,-77.1752
3688,38.6191,-77.1568
3689,38.6529,-79.1334
3690,38.6526,-79.1149
3691,38.6523,-79.0964
3692,38.652,-79.0779
3693,38.6517,-79.0594
3694,38.6514,-79.041
3695,38.6511,-79.0225
3696,38.6508,-79.004
3697,38.6505,-78.9855
3698,38.6502,-78.967
3699,38.6498,-78.9485
3700,38.6495,-78.9301
3701,38.6492,-78.9116
3702,38.6488,-78.8931
3703,38.6485,-78.8746
3704,38.6482,-78.8561
3705,38.6478,-78.8377
3706,38.6475,-78.8192
3707,38.6471,-78.8007
3708,38.6468,-78.7822
3709,38.6464,-78.7637
3710,38.6461,-78.7453
3711,38.6457,-78.7268
3712,38.6454,-78.7083
3713,38.645,-78.6898
3714,38.6446,-78.6713
3715,38.6443,-78.6529
3716,38.6439,-78.6344
3717,38.6435,-78.6159
3718,38.6431,-78.5974
3719,38.6428,-78.579
3720,38.6424,-78.5605
3721,38.642,-78.542
3722,38.6416,-78.5235
3723,38.6412,-78.5051
3724,38.6408,-78.4866
3725,38.6404,-78.4681
3726,38.64,-78.4496
3727,38.6396,-78.4312
3728,38.6392,-78.4127
3729,38.6388,-78.3942
3730,38.6384,-78.3757
3731,38.638,-78.3573
3732,38.6375,-78.3388
3733,38.6371,-78.3203
3734,38.6367,-78.3018
3735,38.6363,-78.2834
3736,38.6358,-78.2649
3737,38.6354,-78.2464
3738,38.635,-78.228
3739,38.6345,-78.2095
3740,38.6341,-78.191
3741,38.6336,-78.1726
3742,38.6332,-78.1541
3743,38.6327,-78.1356
3744,38.6323,-78.1172
3745,38.6318,-78.0987
3746,38.6314,-78.0802
3747,38.6309,-78.0618
3748,38.6304,-78.0433
3749,38.63,-78.0248
3750,38.6295,-78.0064
3751,38.629,-77.9879
3752,38.6285,-77.9694
3753,38.6281,-77.951
3754,38.6276,-77.9325
3755,38.6271,-77.9141
3756,38.6266,-77.8956
3757,38.6261,-77.8771
3758,38.6256,-77.8587
3759,38.6251,-77.8402
3760,38.6246,-77.8218
3761,38.6241,-77.8033
3762,38.6236,-77.7848
3763,38.6231,-77.7664
3764,38.6226,-77.7479
3765,38.6221,-77.7295
3766,38.6216,-77.711
3767,38.621,-77.6926
3768,38.6205,-77.6741
3769,38.62,-77.6556
3770,38.6195,-77.6372
3771,38.6189,-77.6187
3772,38.6184,-77.6003
3773,38.6179,-77.5818
3774,38.6173,-77.5634
3775,38.6168,-77.5449
3776,38.6162,-77.5265
3777,38.6157,-77.508
3778,38.6151,-77.4896
3779,38.6146,-77.4711
3780,38.614,-77.4527
3781,38.6134,-77.4342
3782,38.6129,-77.4158
3783,38.6123,-77.3973
3784,38.6117,-77.3789
3785,38.6112,-77.3604
3786,38.6106,-77.342
3787,38.61,-77.3235
3788,38.6094,-77.3051
3789,38.6088,-77.2866
3790,38.6083,-77.2682
3791,38.6077,-77.2497
3792,38.6071,-77.2313
3793,38.6065,-77.2129
3794,38.6387,-79.1522
3795,38.6384,-79.1338
3796,38.6381,-79.1153
3797,38.6378,-79.0968
3798,38.6375,-79.0783
3799,38.6372,-79.0598
3800,38.6369,-79.0414
3801,38.6366,-79.0229
3802,38.6363,-79.0044
3803,38.636,-78.9859
3804,38.6357,-78.9674
3805,38.6353,-78.949
3806,38.635,-78.9305
3807,38.6347,-78.912
3808,38.6343,-78.8935
3809,38.634,-78.875
3810,38.6337,-78.8566
3811,38.6333,-78.8381
3812,38.633,-78.8196
3813,38.6326,-78.8011
3814,38.6323,-78.7827
3815,38.632,-78.7642
3816,38.6316,-78.7457
3817,38.6312,-78.7272
3818,38.6309,-78.7088
3819,38.6305,-78.6903
3820,38.6301,-78.6718
3821,38.6298,-78.6533
3822,38.6294,-78.6349
3823,38.629,-78.6164
3824,38.6287,-78.5979
3825,38.6283,-78.5794
3826,38.6279,-78.561
3827,38.6275,-78.5425
3828,38.6271,-78.524
3829,38.6267,-78.5056
3830,38.6263,-78.4871
3831,38.6259,-78.4686
3832,38.6255,-78.4501
3833,38.6251,-78.4317
3834,38.6247,-78.4132
3835,38.6243,-78.3947
3836,38.6239,-78.3763
3837,38.6235,-78.3578
3838,38.6231,-78.3393
3839,38.6226,-78.3209
3840,38.6222,-78.3024
3841,38.6218,-78.2839
3842,38.6213,-78.2655
3843,38.6209,-78.247
3844,38.6205,-78.2285
3845,38.62,-78.2101
3846,38.6196,-78.1916
3847,38.6192,-78.1731
3848,38.6187,-78.1547
3849,38.6183,-78.1362
3850,38.6178,-78.1177
3851,38.6173,-78.0993
3852,38.6169,-78.0808
3853,38.6164,-78.0624
3854,38.616,-78.0439
3855,38.6155,-78.0254
3856,38.615,-78.007
3857,38.6145,-77.9885
3858,38.6141,-77.9701
3859,38.6136,-77.9516
3860,38.6131,-77.9331
3861,38.6126,-77.9147
3862,38.6121,-77.8962
3863,38.6116,-77.8778
3864,38.6111,-77.8593
3865,38.6106,-77.8409
3866,38.6101,-77.8224
3867,38.6096,-77.8039
3868,38.6091,-77.7855
3869,38.6086,-77.767
3870,38.6081,-77.7486
3871,38.6076,-77.7301
3872,38.6071,-77.7117
3873,38.6066,-77.6932
3874,38.606,-77.6748
3875,38.6055,-77.6563
3876,38.605,-77.6379
3877,38.6045,-77.6194
3878,38.6039,-77.601
3879,38.6034,-77.5825
3880,38.6028,-77.5641
3881,38.6023,-77.5456
3882,38.6017,-77.5272
3883,38.6012,-77.5087
3884,38.6006,-77.4903
3885,38.6001,-77.4718
3886,38.5995,-77.4534
3887,38.599,-77.4349
3888,38.5984,-77.4165
3889,38.5978,-77.398
3890,38.5973,-77.3796
3891,38.5967,-77.3611
3892,38.5961,-77.3427
3893,38.5955,-77.3243
3894,38.595,-77.3058
3895,38.5944,-77.2874
3896,38.5938,-77.2689
3897,38.5932,-77.2505
3898,38.5926,-77.2321
3899,38.6242,-79.1526
3900,38.6239,-79.1341
3901,38.6236,-79.1157
3902,38.6233,-79.0972
3903,38.623,-79.0787
3904,38.6227,-79.0602
3905,38.6224,-79.0417
3906,38.6221,-79.0233
3907,38.6218,-79.0048
3908,38.6215,-78.9863
3909,38.6212,-78.9678
3910,38.6208,-78.9494
3911,38.6205,-78.9309
3912,38.6202,-78.9124
3913,38.6199,-78.8939
3914,38.6195,-78.8755
3915,38.6192,-78.857
3916,38.6188,-78.8385
3917,38.6185,-78.8201
3918,38.6182,-78.8016
3919,38.6178,-78.7831
3920,38.6175,-78.7646
3921,38.6171,-78.7462
3922,38.6167,-78.7277
3923,38.6164,-78.7092
3924,38.616,-78.6908
3925,38.6157,-78.6723
3926,38.6153,-78.6538
3927,38.6149,-78.6353
3928,38.6145,-78.6169
3929,38.6142,-78.5984
3930,38.6138,-78.5799
3931,38.6134,-78.5615
3932,38.613,-78.543
3933,38.6126,-78.5245
3934,38.6122,-78.5061
3935,38.6118,-78.4876
3936,38.6114,-78.4691
3937,38.611,-78.4507
3938,38.6106,-78.4322
3939,38.6102,-78.4137
3940,38.6098,-78.3953
3941,38.6094,-78.3768
3942,38.609,-78.3583
3943,38.6086,-78.3399
3944,38.6081,-78.3214
3945,38.6077,-78.3029
3946,38.6073,-78.2845
3947,38.6069,-78.266
3948,38.6064,-78.2476
3949,38.606,-78.2291
3950,38.6056,-78.2106
3951,38.6051,-78.1922
3952,38.6047,-78.1737
3953,38.6042,-78.1552
3954,38.6038,-78.1368
3955,38.6033,-78.1183
3956,38.6029,-78.0999
3957,38.6024,-78.0814
3958,38.6019,-78.063
3959,38.6015,-78.0445
3960,38.601,-78.026
3961,38.6005,-78.0076
3962,38.6001,-77.9891
3963,38.5996,-77.9707
3964,38.5991,-77.9522
3965,38.5986,-77.9338
3966,38.5981,-77.9153
3967,38.5976,-77.8968
3968,38.5972,-77.8784
3969,38.5967,-77.8599
3970,38.5962,-77.8415
3971,38.5957,-77.823
3972,38.5952,-77.8046
3973,38.5947,-77.7861
3974,38.5941,-77.7677
3975,38.5936,-77.7492
3976,38.5931,-77.7308
3977,38.5926,-77.7123
3978,38.5921,-77.6939
3979,38.5916,-77.6754
3980,38.591,-77.657
3981,38.5905,-77.6385
3982,38.59,-77.6201
3983,38.5894,-77.6016
3984,38.5889,-77.5832
3985,38.5884,-77.5647
3986,38.5878,-77.5463
3987,38.5873,-77.5279
3988,38.5867,-77.5094
3989,38.5862,-77.491
3990,38.5856,-77.4725
3991,38.5851,-77.4541
3992,38.5845,-77.4356
3993,38.5839,-77.4172
3994,38.5834,-77.3988
3995,38.5828,-77.3803
3996,38.5822,-77.3619
3997,38.5816,-77.3434
3998,38.5811,-77.325
3999,38.5805,-77.3066
4000,38.5799,-77.2881
4001,38.5793,-77.2697
4002,38.5787,-77.2512
4003,38.6097,-79.153
4004,38.6094,-79.1345
4005,38.6091,-79.116
4006,38.6088,-79.0976
4007,38.6085,-79.0791
4008,38.6082,-79.0606
4009,38.6079,-79.0421
4010,38.6076,-79.0237
4011,38.6073,-79.0052
4012,38.607,-78.9867
4013,38.6067,-78.9683
4014,38.6063,-78.9498
4015,38.606,-78.9313
4016,38.6057,-78.9128
4017,38.6054,-78.8944
4018,38.605,-78.8759
4019,38.6047,-78.8574
4020,38.6044,-78.839
4021,38.604,-78.8205
4022,38.6037,-78.802
4023,38.6033,-78.7836
4024,38.603,-78.7651
4025,38.6026,-78.7466
4026,38.6023,-78.7281
4027,38.6019,-78.7097
4028,38.6015,-78.6912
4029,38.6012,-78.6727
4030,38.6008,-78.6543
4031,38.6004,-78.6358
4032,38.6,-78.6173
4033,38.5997,-78.5989
4034,38.5993,-78.5804
4035,38.5989,-78.562
4036,38.5985,-78.5435
4037,38.5981,-78.525
4038,38.5977,-78.5066
4039,38.5973,-78.4881
4040,38.5969,-78.4696
4041,38.5965,-78.4512
4042,38.5961,-78.4327
4043,38.5957,-78.4142
4044,38.5953,-78.3958
4045,38.5949,-78.3773
4046,38.5945,-78.3589
4047,38.5941,-78.3404
4048,38.5937,-78.3219
4049,38.5932,-78.3035
4050,38.5928,-78.285
4051,38.5924,-78.2666
4052,38.5919,-78.2481
4053,38.5915,-78.2296
4054,38.5911,-78.2112
4055,38.5906,-78.1927
4056,38.5902,-78.1743
4057,38.5897,-78.1558
4058,38.5893,-78.1374
4059,38.5888,-78.1189
4060,38.5884,-78.1004
4061,38.5879,-78.082
4062,38.5875,-78.0635
4063,38.587,-78.0451
4064,38.5865,-78.0266
4065,38.5861,-78.0082
4066,38.5856,-77.9897
4067,38.5851,-77.9713
4068,38.5846,-77.9528
4069,38.5841,-77.9344
4070,38.5837,-77.9159
4071,38.5832,-77.8975
4072,38.5827,-77.879
4073,38.5822,-77.8606
4074,38.5817,-77.8421
4075,38.5812,-77.8237
4076,38.5807,-77.8052
4077,38.5802,-77.7868
4078,38.5797,-77.7683
4079,38.5792,-77.7499
4080,38.5786,-77.7314
4081,38.5781,-77.713
4082,38.5776,-77.6945
4083,38.5771,-77.6761
4084,38.5766,-77.6577
4085,38.576,-77.6392
4086,38.5755,-77.6208
4087,38.575,-77.6023
4088,38.5744,-77.5839
4089,38.5739,-77.5654
4090,38.5733,-77.547
4091,38.5728,-77.5286
4092,38.5722,-77.5101
4093,38.5717,-77.4917
4094,38.5711,-77.4732
4095,38.5706,-77.4548
4096,38.57,-77.4364
4097,38.5695,-77.4179
4098,38.5689,-77.3995
4099,38.5683,-77.381
4100,38.5677,-77.3626
4101,38.5672,-77.3442
4102,38.5666,-77.3257
4103,38.566,-77.3073
4104,38.5654,-77.2889
4105,38.5648,-77.2704
4106,38.5643,-77.252
